Replica;Replica BMW (BM847) 11x20 5x120 ET37 DIA74,1 (GMF);BMW (BM847);11;20;120;0;37;74,1;GMF;литой;5;17.09.2014 10:33:02;4;3003,00;3360,50;3003,00;3453,45;kiev_TyreShop;Киев;1000305090;products/1000008795.jpg;;
Replica;Replica Mercedes (MR731) 8,5x20 5x112 ET43 DIA66,6 (GMF);Mercedes (MR731);8,5;20;112;0;43;66,6;GMF;литой;5;17.09.2014 10:32:59;8;3932,50;4433,00;3932,50;4522,38;kiev_TyreShop;Киев;1000305087;products/1000008831.jpg;;
Mi-tech;Mi-tech ZR-12 9x20 6x139,7 ET 20 Dia 106,1;ZR-12;9;20;139,7;0;20;106,1;;литой;6;17.09.2014 11:37:10;4;3612,50;3612,50;3612,50;4154,38;kiev_Склад колес;Киев;1000305053;products/1000003235.jpg;products/1000003236.jpg;
Replica;Replica Porsche (PR045) 10x22 5x130 ET50 DIA71,6 (HPB);Porsche (PR045);10;22;130;0;50;71,6;HPB;литой;5;17.09.2014 10:33:06;8;4433,00;5005,00;4433,00;5097,95;kiev_TyreShop;Киев;1000305100;products/1000011849.jpg;;
Racing Wheels;Racing Wheels Classic H-325 5,5x13 4x100 ET 38 Dia 67,1 (HS);H-325;5,5;13;100;0;38;67,1;HS;литой;4;17.09.2014 14:52:34;4;500,00;0,00;500,00;575,00;dn_А-Класс;Донецк;198254;products/1000003593.jpg;;
Racing Wheels;Racing Wheels H-335 6x14 4x98 ET 38 Dia 58,6 (HS);H-335;6;14;98;0;38;58,6;HS;литой;4;17.09.2014 11:30:32;16;795,00;0,00;795,00;914,25;kh_Колесо;Харьков;1000305164;products/1000003595.jpg;;
Racing Wheels;Racing Wheels H-496 6x14 4x100 ET 38 Dia 67,1 (DDN-F/P);H-496;6;14;100;0;38;67,1;DDN-F/P;литой;4;17.09.2014 11:30:17;4;924,75;0,00;924,75;1063,46;kir_СДК-Автобан;Кировоград;1000305183;products/1000011896.jpg;;
Racing Wheels;Racing Wheels H-372 6,5x15 5x100 ET40 DIA67,1 (BK-F/P);H-372;6,5;15;100;0;40;67,1;BK-F/P;литой;5;17.09.2014 11:30:33;8;1035,00;0,00;1035,00;1190,25;kh_Колесо;Харьков;1000305168;products/1000003607.jpg;;products/1000003607.jpg
Racing Wheels;Racing Wheels H-366 7x16 4x114,3 ET 40 Dia 67,1 (HS);H-366;7;16;114,3;0;40;67,1;HS;литой;4;17.09.2014 14:52:35;4;940,00;0,00;940,00;1081,00;dn_А-Класс;Донецк;1000305173;products/1000003606.jpg;;
Racing Wheels;Racing Wheels H-423 7x16 4x108 ET 40 Dia 67,1 (BK-F/P);H-423;7;16;108;0;40;67,1;BK-F/P;литой;4;17.09.2014 14:52:35;4;940,00;0,00;940,00;1081,00;dn_А-Класс;Донецк;1000305172;products/Racing Wheels_H-423_1.jpg;;
Racing Wheels;Racing Wheels H-496 7x16 5x110 ET35 DIA65,1 (DDN-F/P);H-496;7;16;110;0;35;65,1;DDN-F/P;литой;5;17.09.2014 10:44:48;4;998,20;1094,40;998,20;1147,93;kiev_Лига Транс;Киев;1000305176;products/1000011896.jpg;;
Racing Wheels;Racing Wheels H-468 8x16 5x139,7 ET10 DIA108,2 (BK-F/P);H-468;8;16;139,7;0;10;108,2;BK-F/P;литой;5;17.09.2014 11:30:37;4;1425,00;0,00;1425,00;1638,75;kh_Колесо;Харьков;1000305178;products/1000003618.jpg;;
Racing Wheels;Racing Wheels H-315 7x17 5x112 ET 38 Dia 73,1 (GM/FP);H-315;7;17;112;0;38;73,1;GM/FP;литой;5;17.09.2014 10:44:49;8;799,25;799,25;799,25;919,14;kiev_Лига Транс;Киев;1000305189;products/1000003591.jpg;;
Racing Wheels;Racing Wheels H-383 8,5x20 6x139,7 ET 15 Dia 110,5 (BK/CW-P);H-383;8,5;20;139,7;0;15;110,5;BK/CW-P;литой;6;17.09.2014 10:44:49;4;2033,22;2033,22;2033,22;2338,20;kiev_Лига Транс;Киев;1000305192;products/Racing_Wheels_H-383_3.jpg;;
Racing Wheels;Racing Wheels Classic H-337 5,5x13 4x100 ET 38 Dia 67,1 (HS);H-337;5,5;13;100;0;38;67,1;HS;литой;4;17.09.2014 14:52:34;8;500,00;0,00;500,00;575,00;dn_А-Класс;Донецк;198257;products/1000003596.jpg;products/1000003597.jpg;
Racing Wheels;Racing Wheels Classic H-476 5,5x13 4x98 ET 38 Dia 58,6 (HS);H-476;5,5;13;98;0;38;58,6;HS;литой;4;17.09.2014 11:30:30;8;695,00;0,00;695,00;799,25;kh_Колесо;Харьков;1000283909;products/1000006443.jpg;products/Racing_Wheels_H-476_2.jpg;
Racing Wheels;Racing Wheels H-134 5,5x13 4x100 ET35 DIA67,1 (BK-F/P);H-134;5,5;13;100;0;35;67,1;BK-F/P;литой;4;17.09.2014 11:30:29;4;740,00;0,00;740,00;851,00;kh_Колесо;Харьков;1000246377;products/1000003555.jpg;;
Racing Wheels;Racing Wheels H-476 5,5x13 4x100 ET38 DIA67,1 (BK-F/P);H-476;5,5;13;100;0;38;67,1;BK-F/P;литой;4;17.09.2014 14:52:34;4;500,00;0,00;500,00;575,00;dn_А-Класс;Донецк;1000242504;products/1000006443.jpg;products/Racing_Wheels_H-476_2.jpg;
Racing Wheels;Racing Wheels Classic H-155 5,5x13 4x98 ET 35 Dia 58,6 (HS);H-155;5,5;13;98;0;35;58,6;HS;литой;4;17.09.2014 11:30:30;8;695,00;0,00;695,00;799,25;kh_Колесо;Харьков;148374;products/1000003561.jpg;;
Racing Wheels;Racing Wheels Classic H-216 4,5x13 4x114,3 ET 45 Dia 69,1 (HS);H-216;4,5;13;114,3;0;45;69,1;HS;литой;4;17.09.2014 11:30:29;4;695,00;0,00;695,00;799,25;kh_Колесо;Харьков;52792;products/1000003570.jpg;;
Racing Wheels;Racing Wheels Classic H-337 5,5x13 4x98 ET 38 Dia 58,6 (HS);H-337;5,5;13;98;0;38;58,6;HS;литой;4;17.09.2014 11:30:30;16;695,00;0,00;695,00;799,25;kh_Колесо;Харьков;198258;products/1000003596.jpg;products/1000003597.jpg;
Racing Wheels;Racing Wheels H-337 5,5x13 4x100 ET38 DIA67,1 (HPT);H-337;5,5;13;100;0;38;67,1;HPT;литой;4;17.09.2014 14:52:34;8;525,00;0,00;525,00;603,75;dn_А-Класс;Донецк;1000280548;products/1000003596.jpg;products/1000003597.jpg;
Racing Wheels;Racing Wheels H-155 5,5x13 4x98 ET35 DIA58,6 (HPT);H-155;5,5;13;98;0;35;58,6;HPT;литой;4;17.09.2014 11:30:16;4;583,75;0,00;583,75;671,31;kir_СДК-Автобан;Кировоград;52791;products/1000003561.jpg;;
Racing Wheels;Racing Wheels H-337 6x14 4x98 ET38 DIA58,6 (HS);H-337;6;14;98;0;38;58,6;HS;литой;4;17.09.2014 14:52:34;4;600,00;0,00;600,00;690,00;dn_А-Класс;Донецк;148380;products/1000003596.jpg;products/1000003597.jpg;
Racing Wheels;Racing Wheels Classic H-476 6x14 4x98 ET 38 Dia 58,6 (HS);H-476;6;14;98;0;38;58,6;HS;литой;4;17.09.2014 11:30:32;16;795,00;0,00;795,00;914,25;kh_Колесо;Харьков;1000283929;products/1000006443.jpg;products/Racing_Wheels_H-476_2.jpg;
Racing Wheels;Racing Wheels H-134 6x14 4x100 ET35 DIA67,1 (HS);H-134;6;14;100;0;35;67,1;HS;литой;4;17.09.2014 11:30:30;8;795,00;0,00;795,00;914,25;kh_Колесо;Харьков;52800;products/1000003555.jpg;;
Racing Wheels;Racing Wheels Classic H-155 6x14 4x100 ET 35 Dia 67,1 (HS);H-155;6;14;100;0;35;67,1;HS;литой;4;17.09.2014 11:30:30;8;795,00;0,00;795,00;914,25;kh_Колесо;Харьков;146551;products/1000003561.jpg;;
Racing Wheels;Racing Wheels Classic H-125 6x14 4x100 ET 35 Dia 67,1 (HS);H-125;6;14;100;0;35;67,1;HS;литой;4;17.09.2014 11:30:30;4;795,00;0,00;795,00;914,25;kh_Колесо;Харьков;146542;products/1000003547.jpg;products/1000003548.jpg;products/1000003549.jpg
Racing Wheels;Racing Wheels Classic H-326 6x14 4x98 ET 38 Dia 58,6 (HS);H-326;6;14;98;0;38;58,6;HS;литой;4;17.09.2014 11:30:32;4;795,00;0,00;795,00;914,25;kh_Колесо;Харьков;126791;products/1000003594.jpg;;
Racing Wheels;Racing Wheels Classic H-126 6x14 4x100 ET 35 Dia 67,1 (HS);H-126;6;14;100;0;35;67,1;HS;литой;4;17.09.2014 11:30:16;4;847,25;0,00;847,25;974,34;kir_СДК-Автобан;Кировоград;1000284020;products/1000003550.jpg;;
Racing Wheels;Racing Wheels Classic H-134 6x14 4x114,3 ET 35 Dia 67,1 (BK-F/P);H-134;6;14;114,3;0;35;67,1;BK-F/P;литой;4;17.09.2014 10:44:48;4;498,00;498,00;498,00;572,70;kiev_Лига Транс;Киев;1000246379;products/1000003555.jpg;;
Racing Wheels;Racing Wheels H-458 6x14 4x98 ET38 DIA58,6 (BK-F/P);H-458;6;14;98;0;38;58,6;BK-F/P;литой;4;17.09.2014 11:30:32;4;845,00;0,00;845,00;971,75;kh_Колесо;Харьков;1000254955;products/1000005543.jpg;;
Racing Wheels;Racing Wheels H-464 6x14 4x98 ET38 DIA58,6 (BK-F/P);H-464;6;14;98;0;38;58,6;BK-F/P;литой;4;17.09.2014 11:30:18;4;891,00;0,00;891,00;1024,65;kir_СДК-Автобан;Кировоград;1000263061;products/1000003617.jpg;;
Racing Wheels;Racing Wheels H-476 6x14 4x100 ET38 DIA67,1 (BK-F/P);H-476;6;14;100;0;38;67,1;BK-F/P;литой;4;17.09.2014 11:30:30;12;845,00;0,00;845,00;971,75;kh_Колесо;Харьков;1000242506;products/1000006443.jpg;products/Racing_Wheels_H-476_2.jpg;
Racing Wheels;Racing Wheels H-476 6x14 4x108 ET38 DIA67,1 (BK-F/P);H-476;6;14;108;0;38;67,1;BK-F/P;литой;4;17.09.2014 11:30:30;4;845,00;0,00;845,00;971,75;kh_Колесо;Харьков;1000283920;products/1000006443.jpg;products/Racing_Wheels_H-476_2.jpg;
Racing Wheels;Racing Wheels Classic H-126 6x14 4x98 ET 38 Dia 58,6 (HS);H-126;6;14;98;0;38;58,6;HS;литой;4;17.09.2014 11:30:18;4;847,25;0,00;847,25;974,34;kir_СДК-Автобан;Кировоград;52895;products/1000003550.jpg;;
Racing Wheels;Racing Wheels Classic H-134 6x14 4x98 ET 38 Dia 58,6 (HS);H-134;6;14;98;0;38;58,6;HS;литой;4;17.09.2014 11:30:32;8;795,00;0,00;795,00;914,25;kh_Колесо;Харьков;126788;products/1000003555.jpg;;
Racing Wheels;Racing Wheels H-470 6x14 4x98 ET38 DIA58,6 (BK-F/P);H-470;6;14;98;0;38;58,6;BK-F/P;литой;4;17.09.2014 11:30:18;4;891,00;0,00;891,00;1024,65;kir_СДК-Автобан;Кировоград;1000266895;products/1000006946.jpg;;
Racing Wheels;Racing Wheels H-480 6x14 4x98 ET38 DIA58,6 (BK-F/P);H-480;6;14;98;0;38;58,6;BK-F/P;литой;4;17.09.2014 11:30:18;4;891,00;0,00;891,00;1024,65;kir_СДК-Автобан;Кировоград;1000272242;products/Racing Wheels_H-480_1.jpg;;
Racing Wheels;Racing Wheels Classic H-337 6x14 4x100 ET 38 Dia 67,1 (HS);H-337;6;14;100;0;38;67,1;HS;литой;4;17.09.2014 14:52:34;2;500,00;0,00;500,00;575,00;dn_А-Класс;Донецк;1000283915;products/1000003596.jpg;products/1000003597.jpg;
Racing Wheels;Racing Wheels H-125 6x14 4x98 ET38 DIA58,6 (HPT);H-125;6;14;98;0;38;58,6;HPT;литой;4;17.09.2014 11:30:18;4;924,75;0,00;924,75;1063,46;kir_СДК-Автобан;Кировоград;1000283924;products/1000003547.jpg;products/1000003548.jpg;products/1000003549.jpg
Racing Wheels;Racing Wheels H-134 6x14 4x100 ET35 DIA67,1 (BK-F/P);H-134;6;14;100;0;35;67,1;BK-F/P;литой;4;17.09.2014 14:52:34;4;600,00;0,00;600,00;690,00;dn_А-Класс;Донецк;1000246378;products/1000003555.jpg;;
Racing Wheels;Racing Wheels Classic H-125 6,5x15 4x100 ET 40 Dia 67,1 (HS);H-125;6,5;15;100;0;40;67,1;HS;литой;4;17.09.2014 11:30:19;4;1013,00;0,00;1013,00;1164,95;kir_СДК-Автобан;Кировоград;1000283943;products/1000003547.jpg;products/1000003548.jpg;products/1000003549.jpg
Racing Wheels;Racing Wheels Classic H-125 6,5x15 5x114,3 ET 45 Dia 67,1 (HS);H-125;6,5;15;114,3;0;45;67,1;HS;литой;5;17.09.2014 14:52:35;3;700,00;0,00;700,00;805,00;dn_А-Класс;Донецк;146554;products/1000003547.jpg;products/1000003548.jpg;products/1000003549.jpg
Racing Wheels;Racing Wheels Classic H-337 6,5x15 5x100 ET 40 Dia 73,1 (HS);H-337;6,5;15;100;0;40;73,1;HS;литой;5;17.09.2014 14:52:35;4;750,00;0,00;750,00;862,50;dn_А-Класс;Донецк;1000283958;products/1000003596.jpg;products/1000003597.jpg;
Racing Wheels;Racing Wheels Classic H-125 6,5x15 4x114,3 ET 45 Dia 67,1 (HS);H-125;6,5;15;114,3;0;45;67,1;HS;литой;4;17.09.2014 11:30:33;4;955,00;0,00;955,00;1098,25;kh_Колесо;Харьков;1000290832;products/1000003547.jpg;products/1000003548.jpg;products/1000003549.jpg
Racing Wheels;Racing Wheels Classic H-125 6,5x15 5x100 ET 40 Dia 73,1 (HS);H-125;6,5;15;100;0;40;73,1;HS;литой;5;17.09.2014 14:52:35;4;750,00;0,00;750,00;862,50;dn_А-Класс;Донецк;146558;products/1000003547.jpg;products/1000003548.jpg;products/1000003549.jpg
Racing Wheels;Racing Wheels Classic H-337 6,5x15 4x100 ET 40 Dia 67,1 (HS);H-337;6,5;15;100;0;40;67,1;HS;литой;4;17.09.2014 11:30:19;4;1013,00;0,00;1013,00;1164,95;kir_СДК-Автобан;Кировоград;1000288888;products/1000003596.jpg;products/1000003597.jpg;
Racing Wheels;Racing Wheels H-480 6,5x15 4x100 ET38 DIA67,1 (BK-F/P);H-480;6,5;15;100;0;38;67,1;BK-F/P;литой;4;17.09.2014 14:52:34;4;750,00;0,00;750,00;862,50;dn_А-Класс;Донецк;1000269121;products/Racing Wheels_H-480_1.jpg;;
Racing Wheels;Racing Wheels Classic H-337 7x17 5x112 ET 40 Dia 73,1 (IMP/CB);H-337;7;17;112;0;40;73,1;IMP/CB;литой;5;17.09.2014 14:52:35;4;1250,00;0,00;1250,00;1437,50;dn_А-Класс;Донецк;1000280541;products/1000003596.jpg;products/1000003597.jpg;
Replay;Replay Audi (A57) 8,5x19 5x112 ET32 DIA66,6 (MB);Audi (A57);8,5;19;112;0;32;66,6;MB;литой;5;17.09.2014 10:32:54;4;3289,00;3575,00;3289,00;3782,35;kiev_TyreShop;Киев;1000305225;products/Replay_Audi_(A57)_2.jpg;;
Скад;Скад Пионер 5,5x13 4x100 ET35 DIA67,1 (селена);Пионер;5,5;13;100;0;35;67,1;селена;литой;4;16.09.2014 12:11:36;20;580,00;681,00;580,00;667,00;od_Энергия;Одесса;85749;products/Skad_Pioner_2.jpg;;
Скад;Скад Пионер 5,5x13 4x98 ET35 DIA58,6 (селена);Пионер;5,5;13;98;0;35;58,6;селена;литой;4;16.09.2014 12:11:36;20;532,00;600,00;532,00;611,80;od_Энергия;Одесса;72674;products/Skad_Pioner_2.jpg;;
Скад;Скад Калисто 5,5x13 4x100 ET35 DIA67,1 (селена);Калисто;5,5;13;100;0;35;67,1;селена;литой;4;16.09.2014 12:11:30;20;610,00;743,00;610,00;701,50;od_Энергия;Одесса;28905;products/1000004752.jpg;;
Скад;Скад Ганимед 5,5x14 4x98 ET35 DIA58,6 (селена);Ганимед;5,5;14;98;0;35;58,6;селена;литой;4;16.09.2014 12:11:25;16;651,00;717,00;651,00;748,65;od_Энергия;Одесса;32806;products/Skad_Ganimed_3.jpg;;
Скад;Скад Ягуар 5,5x14 4x100 ET38 DIA67,1 (селена);Ягуар;5,5;14;100;0;38;67,1;селена;литой;4;16.09.2014 12:11:54;8;652,00;765,00;652,00;749,80;od_Энергия;Одесса;140280;products/1000005882.jpg;;
Скад;Скад Пантера 5,5x14 4x100 ET39 DIA67,1 (селена);Пантера;5,5;14;100;0;39;67,1;селена;литой;4;16.09.2014 12:11:33;4;710,00;863,00;710,00;816,50;od_Энергия;Одесса;39788;products/Skad_Pantera_2.jpg;;
Скад;Скад Пантера 5,5x14 4x100 ET45 DIA67,1 (селена);Пантера;5,5;14;100;0;45;67,1;селена;литой;4;16.09.2014 12:11:33;20;769,00;922,00;769,00;884,35;od_Энергия;Одесса;77073;products/Skad_Pantera_2.jpg;;
Скад;Скад Уран 2 5,5x14 4x100 ET35 DIA67,1 (алмаз);Уран 2;5,5;14;100;0;35;67,1;алмаз;литой;4;16.09.2014 12:11:49;16;753,00;915,00;753,00;865,95;od_Энергия;Одесса;17493;products/1000004833.jpg;;
Скад;Скад Уран 2 5,5x14 5x100 ET35 DIA57,1 (алмаз);Уран 2;5,5;14;100;0;35;57,1;алмаз;литой;5;16.09.2014 12:11:49;4;753,00;915,00;753,00;865,95;od_Энергия;Одесса;5927;products/1000004833.jpg;;
Скад;Скад Орлан 5,5x14 4x100 ET38 DIA67,1 (алмаз);Орлан;5,5;14;100;0;38;67,1;алмаз;литой;4;16.09.2014 12:11:33;20;766,00;935,00;766,00;880,90;od_Энергия;Одесса;76979;products/Skad_Orlan_2.jpg;;
Скад;Скад Ягуар 5,5x14 4x98 ET38 DIA58,6 (селена);Ягуар;5,5;14;98;0;38;58,6;селена;литой;4;16.09.2014 12:11:54;20;769,00;922,00;769,00;884,35;od_Энергия;Одесса;140278;products/1000005882.jpg;;
Racing Wheels;Racing Wheels Classic H-333 6x14 4x98 ET 38 Dia 58,6 (HS);H-333;6;14;98;0;38;58,6;HS;литой;4;17.09.2014 11:30:18;8;847,25;0,00;847,25;974,34;kir_СДК-Автобан;Кировоград;126792;products/1000005269.jpg;;
Скад;Скад Бриз 5,5x15 4x100 ET45 DIA67,1 (селена);Бриз;5,5;15;100;0;45;67,1;селена;литой;4;16.09.2014 12:11:22;12;1004,00;1204,00;1004,00;1154,60;od_Энергия;Одесса;38032;products/1000004775.jpg;;
Скад;Скад Джокер 6x15 5x114,3 ET43 DIA67,1 (селена);Джокер;6;15;114,3;0;43;67,1;селена;литой;5;16.09.2014 12:11:28;12;1004,00;1204,00;1004,00;1154,60;od_Энергия;Одесса;39723;products/Skad_Dzhoker_3.jpg;;
Скад;Скад Сакура 6,5x15 5x100 ET35 DIA57,1 (селена);Сакура;6,5;15;100;0;35;57,1;селена;литой;5;16.09.2014 12:11:15;16;919,00;1079,00;919,00;1056,85;od_Энергия;Одесса;172696;products/Skad_Sakura_3.jpg;;
Скад;Скад Гранит 6,5x16 5x114,3 ET45 DIA67,1 (селена);Гранит;6,5;16;114,3;0;45;67,1;селена;литой;5;16.09.2014 12:11:25;12;1019,00;1241,00;1019,00;1171,85;od_Энергия;Одесса;37361;products/Skad_Granit_3.jpg;;
Скад;Скад Фараон 6,5x16 5x114,3 ET39 DIA60,1 (селена);Фараон;6,5;16;114,3;0;39;60,1;селена;литой;5;16.09.2014 12:11:49;8;1121,00;1318,00;1121,00;1289,15;od_Энергия;Одесса;76985;products/1000004749.jpg;;
Скад;Скад Фараон 6,5x16 5x114,3 ET39 DIA66,1 (селена);Фараон;6,5;16;114,3;0;39;66,1;селена;литой;5;16.09.2014 12:11:49;8;1121,00;1318,00;1121,00;1289,15;od_Энергия;Одесса;76987;products/1000004749.jpg;;
Скад;Скад Гранит 6,5x16 5x114,3 ET 45 Dia 67,1 (черный матовый);Гранит;6,5;16;114,3;0;45;67,1;черный матовый;литой;5;16.09.2014 12:11:26;8;1253,00;1504,00;1253,00;1440,95;od_Энергия;Одесса;148759;products/Skad_Granit_2.jpg;;
Скад;Скад Фараон 6,5x16 5x114,3 ET39 DIA67,1 (гальвано);Фараон;6,5;16;114,3;0;39;67,1;гальвано;литой;5;16.09.2014 12:11:49;20;1253,00;1504,00;1253,00;1440,95;od_Энергия;Одесса;121092;products/Skad_Faraon_3.jpg;;
Скад;Скад Тритон 7x16 6x139,7 ET20 DIA109,7 (алмаз);Тритон;7;16;139,7;0;20;109,7;алмаз;литой;6;16.09.2014 12:11:38;4;1075,00;1311,00;1075,00;1236,25;od_Энергия;Одесса;78966;products/1000004831.jpg;products/1000004832.jpg;
Скад;Скад Вихрь 7x16 5x139,7 ET40 DIA98,5 (селена);Вихрь;7;16;139,7;0;40;98,5;селена;литой;5;16.09.2014 12:11:22;20;1101,00;1290,00;1101,00;1266,15;od_Энергия;Одесса;176129;products/1000005871.jpg;;
Скад;Скад Вихрь 7x16 5x139,7 ET40 DIA98,5 (гальвано);Вихрь;7;16;139,7;0;40;98,5;гальвано;литой;5;16.09.2014 12:11:22;4;1135,00;1338,00;1135,00;1305,25;od_Энергия;Одесса;176463;products/Skad_Vikhr__3.jpg;;
Скад;Скад Вихрь 7x16 5x139,7 ET40 DIA98,5 (матовый алмаз);Вихрь;7;16;139,7;0;40;98,5;матовый алмаз;литой;5;16.09.2014 12:11:22;4;1179,00;1381,00;1179,00;1355,85;od_Энергия;Одесса;177259;products/Skad_Vikhr__4.jpg;;
Скад;Скад Тритон 7x16 6x139,7 ET20 DIA109,7 (селена);Тритон;7;16;139,7;0;20;109,7;селена;литой;6;16.09.2014 12:11:38;16;1186,00;1390,00;1186,00;1363,90;od_Энергия;Одесса;69216;products/1000004831.jpg;products/1000004832.jpg;
Скад;Скад Фараон 7x18 5x114,3 ET 38 Dia 67,1 (алмаз);Фараон;7;18;114,3;0;38;67,1;алмаз;литой;5;16.09.2014 12:11:49;8;1678,00;1968,00;1678,00;1929,70;od_Энергия;Одесса;32242;products/1000004749.jpg;products/Skad_Faraon_2.jpg;products/Skad_Faraon_3.jpg
Steel;Steel CH 5,5x13 4x100 ET 49 Dia 56,6 (silver);CH;5,5;13;100;0;49;56,6;silver;стальной;4;15.09.2014 17:19:55;1;307,30;0,00;307,30;353,39;dn_ШинШина;Донецк;1000305286;products/1000008324.jpg;;
JT;JT 201R 5,5x13 4x98 ET35 DIA58,6 (GP);201R;5,5;13;98;0;35;58,6;GP;литой;4;16.09.2014 18:02:28;4;632,91;693,60;632,91;727,85;dpdz_ZR;Днепродзержинск;1000305342;products/1000002799.jpg;;
JT;JT 201 5,5x13 4x98 ET35 DIA58,6 (silver);201;5,5;13;98;0;35;58,6;silver;литой;4;16.09.2014 18:02:28;4;632,91;693,60;632,91;727,85;dpdz_ZR;Днепродзержинск;1000305462;products/JT_201_1.jpg;;
JT;JT 331R 5,5x13 4x98 ET35 DIA58,6 (BP);331R;5,5;13;98;0;35;58,6;BP;литой;4;16.09.2014 18:02:28;4;632,91;693,60;632,91;727,85;dpdz_ZR;Днепродзержинск;1000305463;products/JT_331R_1.jpg;;
Скад;Скад Пионер 5,5x13 4x100 ET35 DIA67,1 (гальвано);Пионер;5,5;13;100;0;35;67,1;гальвано;литой;4;16.09.2014 12:11:36;16;669,00;803,00;669,00;769,35;od_Энергия;Одесса;121076;products/1000004817.jpg;;
JT;JT 123R 6x14 4x100 ET25 DIA67,1 (BP);123R;6;14;100;0;25;67,1;BP;литой;4;16.09.2014 18:02:29;4;719,61;794,75;719,61;827,55;dpdz_ZR;Днепродзержинск;1000305465;products/JT_123R_1.jpg;;
Replica;Replica Skoda (JT2508R) 6,5x15 5x112 ET38 DIA57,1 (GP);Skoda (JT2508R);6,5;15;112;0;38;57,1;GP;литой;5;16.09.2014 18:02:31;4;1023,06;1141,55;1023,06;1176,52;dpdz_ZR;Днепродзержинск;1000305470;products/Replica_Skoda_(JT2508R)_1.jpg;;
Wolf;Wolf Lumia 829 6,5x15 5x100 ET 40 Dia 67,1 (HS);Lumia 829;6,5;15;100;0;40;67,1;HS;литой;5;17.09.2014 14:52:35;4;675,00;0,00;675,00;776,25;kiev_ЧП Сильченко;Киев;1000305543;;;
Wolf;Wolf Destiny 763 7x16 4x100 ET 35 Dia 67,1 (HS);Destiny 763;7;16;100;0;35;67,1;HS;литой;4;16.09.2014 15:12:54;4;980,00;0,00;980,00;1127,00;kh_Pit-Stop;Харьков;1000305564;;;
Wolf;Wolf Omega 466 7x16 5x105 ET35 DIA56,6;Omega 466;7;16;105;0;35;56,6;;литой;5;16.09.2014 15:12:54;4;980,00;0,00;980,00;1127,00;kh_Pit-Stop;Харьков;1000305545;products/Wolf_Omega_466_1.jpg;;
Wolf;Wolf Storm 348 7x16 4x100/114,3 ET 40 Dia 67,1 (HS);Storm 348;7;16;100;114,3;40;67,1;HS;литой;4;16.09.2014 15:12:54;4;980,00;0,00;980,00;1127,00;kh_Pit-Stop;Харьков;1000305555;;;
Wolf;Wolf Justice 451 7,5x17 5x100/114,3 ET 45 Dia 67,1 (MB);Justice 451;7,5;17;100;114,3;45;67,1;MB;литой;5;16.09.2014 15:12:54;4;1280,00;0,00;1280,00;1472,00;kh_Pit-Stop;Харьков;1000305573;;;
WM;WM 3701 7x15 4x108 ET25 DIA65,1 (B4);3701;7;15;108;0;25;65,1;B4;литой;4;15.09.2014 16:49:52;4;924,00;1120,00;924,00;1062,60;kiev_Шинный ряд;Киев;1000305584;products/WM_3701_1.jpg;;
Replay;Replay Volkswagen (VV49) 5x14 5x100 ET35 DIA57,1 (silver);Volkswagen (VV49);5;14;100;0;35;57,1;silver;литой;5;17.09.2014 10:32:16;20;729,30;843,70;729,30;838,69;kiev_TyreShop;Киев;1000305679;products/1000011799.jpg;;
Replay;Replay Subaru (SB5) 7x17 5x100 ET48 DIA56,1 (silver);Subaru (SB5);7;17;100;0;48;56,1;silver;литой;5;17.09.2014 10:32:39;20;1287,00;1487,20;1287,00;1480,05;kiev_TyreShop;Киев;1000288210;products/1000009358.jpg;;
Replay;Replay Nissan (NS18) 7x17 5x114,3 ET 40 Dia 66,1 (silver);Nissan (NS18);7;17;114,3;0;40;66,1;silver;литой;5;17.09.2014 10:32:46;4;1358,50;1573,00;1358,50;1562,27;kiev_TyreShop;Киев;1000305682;products/Replay_Nissan (NS18)_1.jpg;;
Racing Wheels;Racing Wheels H-134 5,5x13 4x98 ET35 DIA58,6 (HS);H-134;5,5;13;98;0;35;58,6;HS;литой;4;17.09.2014 11:30:30;4;695,00;0,00;695,00;799,25;kh_Колесо;Харьков;146541;products/1000003555.jpg;;
Racing Wheels;Racing Wheels Classic H-155 5,5x13 4x98/100 ET 35 Dia 67,1 (HS);H-155;5,5;13;98;100;35;67,1;HS;литой;4;17.09.2014 14:52:34;2;400,00;0,00;400,00;460,00;dn_А-Класс;Донецк;126785;products/1000003561.jpg;;
Racing Wheels;Racing Wheels H-193 5,5x13 4x98/100 ET 35 Dia 67,1 (HS);H-193;5,5;13;98;100;35;67,1;HS;литой;4;17.09.2014 14:52:34;2;400,00;0,00;400,00;460,00;dn_А-Класс;Донецк;1000305768;products/Racing Wheels_H-193_1.jpg;;
Racing Wheels;Racing Wheels Classic H-333 5,5x13 4x98 ET 38 Dia 58,6 (HS);H-333;5,5;13;98;0;38;58,6;HS;литой;4;17.09.2014 11:30:16;4;718,75;0,00;718,75;826,56;kir_СДК-Автобан;Кировоград;52794;products/1000005269.jpg;;
Racing Wheels;Racing Wheels Classic H-134 5,5x13 4x98 ET 35 Dia 58,6 (BK-F/P);H-134;5,5;13;98;0;35;58,6;BK-F/P;литой;4;17.09.2014 11:30:16;4;762,75;0,00;762,75;877,16;kir_СДК-Автобан;Кировоград;1000246239;products/1000003555.jpg;;
